--- SALES REPORT V2.1 ---
DATE: 2026-03-13 | OPERATOR: ADMIN
ID:001 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:10 | PRICE:73
ID:599 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:7 | PRICE:21
ID:600 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:3 | PRICE:120
ID:601 | BRANCH:BRANCH_B | ITEM:PRO_Saw | QTY:2 | PRICE:88
ID:602 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:9 | PRICE:124
ID:603 | BRANCH:BRANCH_C | ITEM:Wrench | QTY:7 | PRICE:105
ID:604 | BRANCH:BRANCH_C | ITEM:PRO_Screwdriver | QTY:8 | PRICE:23
ID:605 | BRANCH:BRANCH_B | ITEM:PRO_Saw | QTY:8 | PRICE:118
ID:606 | BRANCH:BRANCH_B | ITEM:PRO_Saw | QTY:7 | PRICE:125
ID:607 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:10 | PRICE:54
ID:608 | BRANCH:BRANCH_A | ITEM:PRO_Drill | QTY:3 | PRICE:102
ID:609 | BRANCH:BRANCH_B | ITEM:PRO_Screwdriver | QTY:6 | PRICE:150
ID:610 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:10 | PRICE:39
ID:611 | BRANCH:BRANCH_B | ITEM:PRO_Screwdriver | QTY:3 | PRICE:48
ID:612 | BRANCH:BRANCH_C | ITEM:PRO_Saw | QTY:3 | PRICE:83
ID:613 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:9 | PRICE:144
ID:614 | BRANCH:BRANCH_C | ITEM:Wrench | QTY:7 | PRICE:105
ID:615 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:9 | PRICE:26
ID:616 | BRANCH:BRANCH_C | ITEM:PRO_Saw | QTY:10 | PRICE:61
ID:617 | BRANCH:BRANCH_C | ITEM:Wrench | QTY:9 | PRICE:147
ID:618 | BRANCH:BRANCH_C | ITEM:Wrench | QTY:10 | PRICE:71
ID:619 | BRANCH:BRANCH_C | ITEM:Wrench | QTY:7 | PRICE:128
ID:620 | BRANCH:BRANCH_A | ITEM:Hammer | QTY:10 | PRICE:100
ID:621 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:8 | PRICE:47
ID:622 | BRANCH:BRANCH_B | ITEM:PRO_Drill | QTY:2 | PRICE:78
ID:623 | BRANCH:BRANCH_B | ITEM:PRO_Screwdriver | QTY:6 | PRICE:146
ID:624 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:2 | PRICE:22
ID:625 | BRANCH:BRANCH_C | ITEM:PRO_Saw | QTY:4 | PRICE:92
ID:626 | BRANCH:BRANCH_B | ITEM:PRO_Drill | QTY:9 | PRICE:46
ID:627 | BRANCH:BRANCH_B | ITEM:PRO_Drill | QTY:9 | PRICE:35
ID:628 | BRANCH:BRANCH_B | ITEM:PRO_Screwdriver | QTY:6 | PRICE:149
ID:629 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:1 | PRICE:101
ID:630 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:8 | PRICE:120
ID:631 | BRANCH:BRANCH_C | ITEM:PRO_Saw | QTY:8 | PRICE:49
ID:632 | BRANCH:BRANCH_C | ITEM:PRO_Saw | QTY:3 | PRICE:67
ID:633 | BRANCH:BRANCH_B | ITEM:Hammer | QTY:1 | PRICE:100
ID:634 | BRANCH:BRANCH_A | ITEM:PRO_Drill | QTY:3 | PRICE:110
ID:635 | BRANCH:BRANCH_B | ITEM:PRO_Saw | QTY:6 | PRICE:140
ID:636 | BRANCH:BRANCH_A | ITEM:PRO_Drill | QTY:5 | PRICE:69
ID:637 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:10 | PRICE:39
ID:638 | BRANCH:BRANCH_B | ITEM:Hammer | QTY:6 | PRICE:138
ID:639 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:6 | PRICE:60
ID:640 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:2 | PRICE:59
ID:641 | BRANCH:BRANCH_B | ITEM:PRO_Drill | QTY:7 | PRICE:115
ID:642 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:9 | PRICE:59
ID:643 | BRANCH:BRANCH_A | ITEM:PRO_Drill | QTY:4 | PRICE:20
ID:644 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:7 | PRICE:142
ID:645 | BRANCH:BRANCH_B | ITEM:PRO_Screwdriver | QTY:7 | PRICE:101
ID:646 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:8 | PRICE:67
ID:647 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:8 | PRICE:106
ID:648 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:5 | PRICE:131
ID:649 | BRANCH:BRANCH_C | ITEM:PRO_Saw | QTY:2 | PRICE:104
ID:650 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:3 | PRICE:77
ID:651 | BRANCH:BRANCH_B | ITEM:Hammer | QTY:2 | PRICE:123
ID:652 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:4 | PRICE:21
ID:653 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:2 | PRICE:129
ID:654 | BRANCH:BRANCH_A | ITEM:Hammer | QTY:5 | PRICE:45
ID:655 | BRANCH:BRANCH_B | ITEM:Hammer | QTY:9 | PRICE:113
ID:656 | BRANCH:BRANCH_A | ITEM:Hammer | QTY:10 | PRICE:25
ID:657 | BRANCH:BRANCH_B | ITEM:PRO_Drill | QTY:3 | PRICE:138
ID:658 | BRANCH:BRANCH_C | ITEM:Wrench | QTY:5 | PRICE:72
ID:659 | BRANCH:BRANCH_A | ITEM:PRO_Drill | QTY:4 | PRICE:42
ID:660 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:10 | PRICE:74
ID:661 | BRANCH:BRANCH_B | ITEM:PRO_Drill | QTY:10 | PRICE:50
ID:662 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:7 | PRICE:104
ID:663 | BRANCH:BRANCH_C | ITEM:PRO_Saw | QTY:10 | PRICE:29
ID:664 | BRANCH:BRANCH_A | ITEM:Hammer | QTY:9 | PRICE:103
ID:665 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:7 | PRICE:114
ID:666 | BRANCH:BRANCH_B | ITEM:Hammer | QTY:6 | PRICE:84
ID:667 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:2 | PRICE:147
ID:668 | BRANCH:BRANCH_C | ITEM:PRO_Screwdriver | QTY:6 | PRICE:39
ID:669 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:9 | PRICE:47
ID:670 | BRANCH:BRANCH_A | ITEM:PRO_Drill | QTY:6 | PRICE:99
ID:671 | BRANCH:BRANCH_C | ITEM:Wrench | QTY:4 | PRICE:98
ID:672 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:3 | PRICE:95
ID:673 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:10 | PRICE:38
ID:674 | BRANCH:BRANCH_C | ITEM:PRO_Screwdriver | QTY:10 | PRICE:28
ID:675 | BRANCH:BRANCH_A | ITEM:Hammer | QTY:8 | PRICE:33
ID:676 | BRANCH:BRANCH_C | ITEM:PRO_Saw | QTY:1 | PRICE:69
ID:677 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:3 | PRICE:20
ID:678 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:4 | PRICE:76
ID:679 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:2 | PRICE:66
ID:680 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:8 | PRICE:99
ID:681 | BRANCH:BRANCH_A | ITEM:Hammer | QTY:5 | PRICE:97
ID:682 | BRANCH:BRANCH_B | ITEM:PRO_Saw | QTY:3 | PRICE:49
ID:683 | BRANCH:BRANCH_B | ITEM:PRO_Saw | QTY:10 | PRICE:28
ID:684 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:10 | PRICE:104
ID:685 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:7 | PRICE:126
ID:686 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:2 | PRICE:40
ID:687 | BRANCH:BRANCH_C | ITEM:PRO_Screwdriver | QTY:6 | PRICE:71
ID:688 | BRANCH:BRANCH_B | ITEM:PRO_Saw | QTY:3 | PRICE:82
ID:689 | BRANCH:BRANCH_A | ITEM:Hammer | QTY:1 | PRICE:147
ID:690 | BRANCH:BRANCH_B | ITEM:PRO_Screwdriver | QTY:2 | PRICE:72
ID:691 | BRANCH:BRANCH_B | ITEM:Hammer | QTY:4 | PRICE:148
ID:692 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:9 | PRICE:41
ID:693 | BRANCH:BRANCH_A | ITEM:PRO_Drill | QTY:9 | PRICE:44
ID:694 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:8 | PRICE:43
ID:695 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:2 | PRICE:21
ID:696 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:10 | PRICE:71
ID:697 | BRANCH:BRANCH_A | ITEM:Hammer | QTY:7 | PRICE:98
ID:698 | BRANCH:BRANCH_A | ITEM:PRO_Drill | QTY:8 | PRICE:133
ID:699 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:7 | PRICE:148
ID:700 | BRANCH:BRANCH_B | ITEM:PRO_Saw | QTY:5 | PRICE:60
ID:701 | BRANCH:BRANCH_C | ITEM:Wrench | QTY:8 | PRICE:120
ID:702 | BRANCH:BRANCH_B | ITEM:PRO_Screwdriver | QTY:4 | PRICE:66
ID:703 | BRANCH:BRANCH_C | ITEM:Wrench | QTY:4 | PRICE:34
ID:704 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:6 | PRICE:117
ID:705 | BRANCH:BRANCH_B | ITEM:PRO_Screwdriver | QTY:2 | PRICE:120
ID:706 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:9 | PRICE:34
ID:707 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:6 | PRICE:60
ID:708 | BRANCH:BRANCH_C | ITEM:Wrench | QTY:4 | PRICE:75
ID:709 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:8 | PRICE:51
ID:710 | BRANCH:BRANCH_B | ITEM:Hammer | QTY:3 | PRICE:23
ID:711 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:1 | PRICE:32
ID:712 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:9 | PRICE:26
ID:713 | BRANCH:BRANCH_C | ITEM:PRO_Screwdriver | QTY:9 | PRICE:20
ID:714 | BRANCH:BRANCH_C | ITEM:Wrench | QTY:4 | PRICE:90
ID:715 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:1 | PRICE:55
ID:716 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:10 | PRICE:29
ID:717 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:5 | PRICE:98
ID:718 | BRANCH:BRANCH_B | ITEM:PRO_Drill | QTY:9 | PRICE:63
ID:719 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:9 | PRICE:116
ID:720 | BRANCH:BRANCH_A | ITEM:PRO_Drill | QTY:8 | PRICE:131
ID:721 | BRANCH:BRANCH_B | ITEM:Hammer | QTY:5 | PRICE:48
ID:722 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:5 | PRICE:95
ID:723 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:8 | PRICE:122
ID:724 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:7 | PRICE:25
ID:725 | BRANCH:BRANCH_A | ITEM:Hammer | QTY:7 | PRICE:63
ID:726 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:8 | PRICE:48
ID:727 | BRANCH:BRANCH_C | ITEM:PRO_Screwdriver | QTY:8 | PRICE:20
ID:728 | BRANCH:BRANCH_A | ITEM:PRO_Drill | QTY:9 | PRICE:114
ID:729 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:2 | PRICE:78
ID:730 | BRANCH:BRANCH_B | ITEM:PRO_Saw | QTY:8 | PRICE:122
ID:731 | BRANCH:BRANCH_B | ITEM:PRO_Drill | QTY:3 | PRICE:99
ID:732 | BRANCH:BRANCH_A | ITEM:Hammer | QTY:6 | PRICE:112
ID:733 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:3 | PRICE:50
ID:734 | BRANCH:BRANCH_C | ITEM:Wrench | QTY:8 | PRICE:111
ID:735 | BRANCH:BRANCH_C | ITEM:Wrench | QTY:10 | PRICE:129
ID:736 | BRANCH:BRANCH_B | ITEM:PRO_Screwdriver | QTY:2 | PRICE:38
ID:737 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:7 | PRICE:135
ID:738 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:1 | PRICE:127
ID:739 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:1 | PRICE:36
ID:740 | BRANCH:BRANCH_B | ITEM:PRO_Drill | QTY:4 | PRICE:106
ID:741 | BRANCH:BRANCH_B | ITEM:PRO_Saw | QTY:6 | PRICE:101
ID:742 | BRANCH:BRANCH_A | ITEM:Hammer | QTY:6 | PRICE:97
ID:743 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:4 | PRICE:131
ID:744 | BRANCH:BRANCH_C | ITEM:PRO_Screwdriver | QTY:3 | PRICE:58
ID:745 | BRANCH:BRANCH_A | ITEM:PRO_Drill | QTY:8 | PRICE:31
ID:746 | BRANCH:BRANCH_C | ITEM:PRO_Screwdriver | QTY:7 | PRICE:100
ID:747 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:2 | PRICE:94
ID:748 | BRANCH:BRANCH_B | ITEM:Hammer | QTY:7 | PRICE:129
ID:749 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:1 | PRICE:134
ID:750 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:9 | PRICE:95
ID:751 | BRANCH:BRANCH_A | ITEM:PRO_Drill | QTY:10 | PRICE:149
ID:752 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:10 | PRICE:143
ID:753 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:2 | PRICE:74
ID:754 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:3 | PRICE:32
ID:755 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:7 | PRICE:109
ID:756 | BRANCH:BRANCH_B | ITEM:PRO_Saw | QTY:5 | PRICE:136
ID:757 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:7 | PRICE:23
ID:758 | BRANCH:BRANCH_B | ITEM:PRO_Drill | QTY:4 | PRICE:30
ID:759 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:9 | PRICE:36
ID:760 | BRANCH:BRANCH_C | ITEM:PRO_Screwdriver | QTY:5 | PRICE:67
ID:761 | BRANCH:BRANCH_B | ITEM:PRO_Drill | QTY:1 | PRICE:110
ID:762 | BRANCH:BRANCH_B | ITEM:PRO_Screwdriver | QTY:1 | PRICE:41
ID:763 | BRANCH:BRANCH_B | ITEM:Hammer | QTY:1 | PRICE:83
ID:764 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:2 | PRICE:109
ID:765 | BRANCH:BRANCH_A | ITEM:PRO_Drill | QTY:9 | PRICE:35
ID:766 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:7 | PRICE:112
ID:767 | BRANCH:BRANCH_B | ITEM:PRO_Screwdriver | QTY:3 | PRICE:143
ID:768 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:2 | PRICE:42
ID:769 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:3 | PRICE:96
ID:770 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:6 | PRICE:42
ID:771 | BRANCH:BRANCH_B | ITEM:Hammer | QTY:4 | PRICE:113
ID:772 | BRANCH:BRANCH_A | ITEM:PRO_Drill | QTY:1 | PRICE:38
ID:773 | BRANCH:BRANCH_C | ITEM:Wrench | QTY:8 | PRICE:94
ID:774 | BRANCH:BRANCH_C | ITEM:PRO_Screwdriver | QTY:9 | PRICE:124
ID:775 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:7 | PRICE:36
ID:776 | BRANCH:BRANCH_B | ITEM:PRO_Saw | QTY:5 | PRICE:29
ID:777 | BRANCH:BRANCH_B | ITEM:PRO_Screwdriver | QTY:6 | PRICE:61
ID:778 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:8 | PRICE:28
ID:779 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:7 | PRICE:81
ID:780 | BRANCH:BRANCH_B | ITEM:PRO_Screwdriver | QTY:10 | PRICE:23
ID:781 | BRANCH:BRANCH_C | ITEM:PRO_Screwdriver | QTY:2 | PRICE:144
ID:782 | BRANCH:BRANCH_A | ITEM:PRO_Drill | QTY:4 | PRICE:138
ID:783 | BRANCH:BRANCH_A | ITEM:Hammer | QTY:4 | PRICE:75
ID:784 | BRANCH:BRANCH_A | ITEM:PRO_Drill | QTY:7 | PRICE:97
ID:785 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:7 | PRICE:48
ID:786 | BRANCH:BRANCH_C | ITEM:PRO_Saw | QTY:7 | PRICE:116
ID:787 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:10 | PRICE:120
ID:788 | BRANCH:BRANCH_B | ITEM:PRO_Drill | QTY:10 | PRICE:83
ID:789 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:7 | PRICE:90
ID:790 | BRANCH:BRANCH_B | ITEM:Hammer | QTY:9 | PRICE:72
ID:791 | BRANCH:BRANCH_B | ITEM:PRO_Saw | QTY:2 | PRICE:94
ID:792 | BRANCH:BRANCH_B | ITEM:PRO_Saw | QTY:4 | PRICE:34
ID:793 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:6 | PRICE:73
ID:794 | BRANCH:BRANCH_A | ITEM:PRO_Drill | QTY:7 | PRICE:128
ID:795 | BRANCH:BRANCH_B | ITEM:PRO_Drill | QTY:2 | PRICE:111
ID:796 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:6 | PRICE:125
ID:797 | BRANCH:BRANCH_C | ITEM:PRO_Saw | QTY:10 | PRICE:55
ID:798 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:7 | PRICE:73
ID:799 | BRANCH:BRANCH_C | ITEM:PRO_Saw | QTY:7 | PRICE:68
ID:800 | BRANCH:BRANCH_C | ITEM:PRO_Screwdriver | QTY:10 | PRICE:66
ID:801 | BRANCH:BRANCH_B | ITEM:PRO_Screwdriver | QTY:2 | PRICE:92
ID:802 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:4 | PRICE:145
ID:803 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:8 | PRICE:99
ID:804 | BRANCH:BRANCH_C | ITEM:PRO_Saw | QTY:3 | PRICE:124
ID:805 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:4 | PRICE:85
ID:806 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:7 | PRICE:131
ID:807 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:2 | PRICE:29
ID:808 | BRANCH:BRANCH_B | ITEM:Hammer | QTY:6 | PRICE:113
ID:809 | BRANCH:BRANCH_C | ITEM:PRO_Screwdriver | QTY:10 | PRICE:59
ID:810 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:3 | PRICE:129
ID:811 | BRANCH:BRANCH_B | ITEM:PRO_Saw | QTY:8 | PRICE:138
ID:812 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:5 | PRICE:105
ID:813 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:7 | PRICE:87
ID:814 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:8 | PRICE:55
ID:815 | BRANCH:BRANCH_B | ITEM:Hammer | QTY:5 | PRICE:21
ID:816 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:7 | PRICE:51
ID:817 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:5 | PRICE:130
ID:818 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:6 | PRICE:91
ID:819 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:5 | PRICE:73
ID:820 | BRANCH:BRANCH_B | ITEM:PRO_Screwdriver | QTY:8 | PRICE:46
ID:821 | BRANCH:BRANCH_C | ITEM:PRO_Screwdriver | QTY:1 | PRICE:105
ID:822 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:10 | PRICE:143
ID:823 | BRANCH:BRANCH_C | ITEM:Wrench | QTY:8 | PRICE:97
ID:824 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:2 | PRICE:54
ID:825 | BRANCH:BRANCH_A | ITEM:Hammer | QTY:2 | PRICE:137
ID:826 | BRANCH:BRANCH_A | ITEM:PRO_Drill | QTY:4 | PRICE:39
ID:827 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:10 | PRICE:127
ID:828 | BRANCH:BRANCH_A | ITEM:PRO_Drill | QTY:5 | PRICE:111
ID:829 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:1 | PRICE:64
ID:830 | BRANCH:BRANCH_A | ITEM:Hammer | QTY:9 | PRICE:28
ID:831 | BRANCH:BRANCH_B | ITEM:Hammer | QTY:4 | PRICE:68
ID:832 | BRANCH:BRANCH_B | ITEM:Hammer | QTY:9 | PRICE:92
ID:833 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:8 | PRICE:47
ID:834 | BRANCH:BRANCH_B | ITEM:PRO_Drill | QTY:7 | PRICE:150
ID:835 | BRANCH:BRANCH_B | ITEM:PRO_Screwdriver | QTY:10 | PRICE:128
ID:836 | BRANCH:BRANCH_C | ITEM:PRO_Saw | QTY:7 | PRICE:89
ID:837 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:7 | PRICE:45
ID:838 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:3 | PRICE:104
ID:839 | BRANCH:BRANCH_A | ITEM:Hammer | QTY:10 | PRICE:148
ID:840 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:6 | PRICE:91
ID:841 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:3 | PRICE:72
ID:842 | BRANCH:BRANCH_B | ITEM:Hammer | QTY:8 | PRICE:148
ID:843 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:2 | PRICE:129
ID:844 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:9 | PRICE:57
ID:845 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:3 | PRICE:26
ID:846 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:7 | PRICE:71
ID:847 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:1 | PRICE:102
ID:848 | BRANCH:BRANCH_C | ITEM:Wrench | QTY:6 | PRICE:20
ID:849 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:2 | PRICE:100
ID:850 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:5 | PRICE:96
ID:851 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:9 | PRICE:81
ID:852 | BRANCH:BRANCH_A | ITEM:PRO_Drill | QTY:8 | PRICE:86
ID:853 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:6 | PRICE:71
ID:854 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:10 | PRICE:108
ID:855 | BRANCH:BRANCH_B | ITEM:PRO_Screwdriver | QTY:1 | PRICE:29
ID:856 | BRANCH:BRANCH_C | ITEM:PRO_Screwdriver | QTY:1 | PRICE:27
ID:857 | BRANCH:BRANCH_C | ITEM:Wrench | QTY:1 | PRICE:47
ID:858 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:4 | PRICE:148
ID:859 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:8 | PRICE:63
ID:860 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:9 | PRICE:73
ID:861 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:8 | PRICE:131
ID:862 | BRANCH:BRANCH_B | ITEM:PRO_Drill | QTY:9 | PRICE:37
ID:863 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:8 | PRICE:143
ID:864 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:4 | PRICE:144
ID:865 | BRANCH:BRANCH_C | ITEM:PRO_Saw | QTY:10 | PRICE:135
ID:866 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:4 | PRICE:31
ID:867 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:7 | PRICE:113
ID:868 | BRANCH:BRANCH_A | ITEM:PRO_Drill | QTY:1 | PRICE:91
ID:869 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:4 | PRICE:33
ID:870 | BRANCH:BRANCH_C | ITEM:PRO_Saw | QTY:1 | PRICE:98
ID:871 | BRANCH:BRANCH_B | ITEM:PRO_Saw | QTY:6 | PRICE:50
ID:872 | BRANCH:BRANCH_C | ITEM:PRO_Screwdriver | QTY:1 | PRICE:59
ID:873 | BRANCH:BRANCH_C | ITEM:PRO_Saw | QTY:9 | PRICE:130
ID:874 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:9 | PRICE:109
ID:875 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:1 | PRICE:86
ID:876 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:7 | PRICE:28
ID:877 | BRANCH:BRANCH_C | ITEM:PRO_Saw | QTY:8 | PRICE:98
ID:878 | BRANCH:BRANCH_C | ITEM:Wrench | QTY:7 | PRICE:28
ID:879 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:5 | PRICE:21
ID:880 | BRANCH:BRANCH_B | ITEM:PRO_Screwdriver | QTY:4 | PRICE:116
ID:881 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:4 | PRICE:143
ID:882 | BRANCH:BRANCH_A | ITEM:PRO_Drill | QTY:8 | PRICE:77
ID:883 | BRANCH:BRANCH_A | ITEM:PRO_Drill | QTY:5 | PRICE:113
ID:884 | BRANCH:BRANCH_C | ITEM:PRO_Saw | QTY:2 | PRICE:66
ID:885 | BRANCH:BRANCH_C | ITEM:PRO_Screwdriver | QTY:6 | PRICE:145
ID:886 | BRANCH:BRANCH_A | ITEM:Hammer | QTY:6 | PRICE:82
ID:887 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:10 | PRICE:79
ID:888 | BRANCH:BRANCH_C | ITEM:Wrench | QTY:4 | PRICE:73
ID:889 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:7 | PRICE:96
ID:890 | BRANCH:BRANCH_A | ITEM:Hammer | QTY:8 | PRICE:81
ID:891 | BRANCH:BRANCH_B | ITEM:PRO_Screwdriver | QTY:6 | PRICE:134
ID:892 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:9 | PRICE:70
ID:893 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:8 | PRICE:59
ID:894 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:6 | PRICE:40
ID:895 | BRANCH:BRANCH_B | ITEM:Hammer | QTY:5 | PRICE:78
ID:896 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:5 | PRICE:133
ID:897 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:9 | PRICE:97
ID:898 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:7 | PRICE:79
